Name,Artists,Main Artist,Year,Album,New Path
Amor E Sexo,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\01 - Amor E Sexo.mp3
A Fulana,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\02 - A Fulana.mp3
As Mina De Sampa,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\03 - As Mina De Sampa.mp3
Copacabana Boy,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\04 - Copacabana Boy.mp3
Balacobaco,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\05 - Balacobaco.mp3
Já Te Falei,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\06 - Já Te Falei.mp3
Nave Terra,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\07 - Nave Terra.mp3
A Gripe Do Amor,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\08 - A Gripe Do Amor.mp3
Tudo Vira Bosta,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\09 - Tudo Vira Bosta.mp3
Eu E Mim,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\10 - Eu E Mim.mp3
Over The Rainbow,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\11 - Over The Rainbow.mp3
Hino Dos Malucos,Rita Lee,Rita Lee,2012-03-15,Balacobaco,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Balacobaco\12 - Hino Dos Malucos.mp3
On The Rocks,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\01 - On The Rocks.mp3
Desculpe O Auê,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\02 - Desculpe O Auê.mp3
Tentação Do Céu,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\03 - Tentação Do Céu.mp3
Fissura,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\04 - Fissura.mp3
Degustação,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\05 - Degustação.mp3
Arrombou O Cofre,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\06 - Arrombou O Cofre.mp3
Menino,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\07 - Menino.mp3
Strip Tease,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\08 - Strip Tease.mp3
Raio X,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\09 - Raio X.mp3
Bobos Da Corte,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\10 - Bobos Da Corte.mp3
Pirarucu,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\11 - Pirarucu.mp3
Yoko Ono,Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\12 - Yoko Ono.mp3
Arrombou O Cofre (Instrumental),Rita Lee,Rita Lee,2007-01-25,Bombom,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Bombom\13 - Arrombou O Cofre (Instrumental).mp3
"Sucesso, Aqui Vou Eu",Rita Lee,Rita Lee,2013-06-25,Build Up,"\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\01 - Sucesso, Aqui Vou Eu.mp3"
Calma,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\02 - Calma.mp3
Viagem Ao Fundo De Mim,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\03 - Viagem Ao Fundo De Mim.mp3
Precisamos De Irmãos,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\04 - Precisamos De Irmãos.mp3
Macarrão Com Linguiça E Pimentão,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\05 - Macarrão Com Linguiça E Pimentão.mp3
José,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\06 - José.mp3
Hulla-Hulla,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\07 - Hulla-Hulla.mp3
And I Love Her,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\08 - And I Love Her.mp3
Tempo Nublado,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\09 - Tempo Nublado.mp3
Prisioneira Do Amor,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\10 - Prisioneira Do Amor.mp3
Eu Vou Me Salvar,Rita Lee,Rita Lee,2013-06-25,Build Up,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Build Up\11 - Eu Vou Me Salvar.mp3
Plain,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\01 - Plain.mp3
Farm,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\02 - Farm.mp3
Star,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\03 - Star.mp3
Breeze,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\04 - Breeze.mp3
Town,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\05 - Town.mp3
Butterfly,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\06 - Butterfly.mp3
Boat,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\07 - Boat.mp3
Waterwheel,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\08 - Waterwheel.mp3
Moonlight,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\09 - Moonlight.mp3
Forest,Rita Lee,Rita Lee,2012-08-15,Ease of City,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Ease of City\10 - Forest.mp3
Doce Vampiro (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\01 - Doce Vampiro (Ao Vivo).mp3
Baila Comigo (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\02 - Baila Comigo (Ao Vivo).mp3
Mutante (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\03 - Mutante (Ao Vivo).mp3
Alô! Alô! Marciano (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\04 - Alô! Alô! Marciano (Ao Vivo).mp3
Every Breath You Take (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\05 - Every Breath You Take (Ao Vivo).mp3
Desculpe o Auê (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\06 - Desculpe o Auê (Ao Vivo).mp3
Cry Me a River (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\07 - Cry Me a River (Ao Vivo).mp3
Perto do Fogo (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\08 - Perto do Fogo (Ao Vivo).mp3
It's Only Rock and Roll (But I Like It) (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\09 - It's Only Rock and Roll (But I Like It) (Ao Vivo).mp3
Shangrilá (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\10 - Shangrilá (Ao Vivo).mp3
Ovelha Negra (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\11 - Ovelha Negra (Ao Vivo).mp3
The Fool on the Hill (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\12 - The Fool on the Hill (Ao Vivo).mp3
Jardins da Babilônia (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\13 - Jardins da Babilônia (Ao Vivo).mp3
Miss Brasil 2000 (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\14 - Miss Brasil 2000 (Ao Vivo).mp3
Vírus do Amor (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\15 - Vírus do Amor (Ao Vivo).mp3
Corre-Corre (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\16 - Corre-Corre (Ao Vivo).mp3
Lança Perfume (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\17 - Lança Perfume (Ao Vivo).mp3
Mania de Você (Ao Vivo),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\18 - Mania de Você (Ao Vivo).mp3
Ando Meio Desligado (Ao Vivo - Faixa Bônus),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\19 - Ando Meio Desligado (Ao Vivo - Faixa Bônus).mp3
Menino Bonito (Ao Vivo - Faixa Bônus),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\20 - Menino Bonito (Ao Vivo - Faixa Bônus).mp3
Mania de Você (Ao Vivo - Faixa Bônus),Rita Lee,Rita Lee,1991-01-01,Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Em Bossa 'N Roll (Edição Comemorativa - 25 Anos) - Ao Vivo\21 - Mania de Você (Ao Vivo - Faixa Bônus).mp3
Corista De Rock,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\01 - Corista De Rock.mp3
Lady Babel,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\02 - Lady Babel.mp3
Coisas Da Vida,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\03 - Coisas Da Vida.mp3
Bruxa Amarela,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\04 - Bruxa Amarela.mp3
Departamento De Criação,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\05 - Departamento De Criação.mp3
Superstafa,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\06 - Superstafa.mp3
Com A Boca No Mundo,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\07 - Com A Boca No Mundo.mp3
Posso Contar Comigo,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\08 - Posso Contar Comigo.mp3
Troca Toca,Rita Lee,Rita Lee,2005-06-13,Entradas E Bandeiras,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Entradas E Bandeiras\09 - Troca Toca.mp3
Flagra,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\01 - Flagra.mp3
Barriga Da Mamãe,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\02 - Barriga Da Mamãe.mp3
Barata Tonta,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\03 - Barata Tonta.mp3
Frou-Frou,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\04 - Frou-Frou.mp3
Vote Em Mim,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\05 - Vote Em Mim.mp3
Só De Você,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\06 - Só De Você.mp3
Cor De Rosa Choque,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\07 - Cor De Rosa Choque.mp3
Pirata Cigano,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\08 - Pirata Cigano.mp3
O Circo,Rita Lee,Rita Lee,2015-07-07,Flagra,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flagra\09 - O Circo.mp3
Brazix Muamba,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\01 - Brazix Muamba.mp3
Flerte Fatal,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\02 - Flerte Fatal.mp3
Bwana,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\03 - Bwana.mp3
Me Recuso,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\04 - Me Recuso.mp3
Blue Moon,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\05 - Blue Moon.mp3
Pega Rapaz,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\06 - Pega Rapaz.mp3
Musico Problema,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\07 - Musico Problema.mp3
Para Com Isso,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\08 - Para Com Isso.mp3
Picola Marina,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\09 - Picola Marina.mp3
Xuxuzinho,Rita Lee,Rita Lee,1987-01-01,Flerte Fatal,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Flerte Fatal\10 - Xuxuzinho.mp3
Dançar Pra Não Dançar,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\01 - Dançar Pra Não Dançar.mp3
Agora Só Falta Você,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\02 - Agora Só Falta Você.mp3
Cartão Postal,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\03 - Cartão Postal.mp3
Fruto Proibido,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\04 - Fruto Proibido.mp3
Esse Tal De Roque Enrow,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\05 - Esse Tal De Roque Enrow.mp3
O Toque,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\06 - O Toque.mp3
Pirataria,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\07 - Pirataria.mp3
Luz Del Fuego,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\08 - Luz Del Fuego.mp3
Ovelha Negra,Rita Lee,Rita Lee,2006-01-06,Fruto Proibido,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Fruto Proibido\09 - Ovelha Negra.mp3
Vamos Tratar Da Saúde,Rita Lee,Rita Lee,2005-11-10,Hoje É O Primeiro Dia Do Resto Da Sua Vida,\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Hoje É O Primeiro Dia Do Resto Da Sua Vida\01 - Vamos Tratar Da Saúde.mp3
"Beija-me, Amor",Rita Lee,Rita Lee,2005-11-10,Hoje É O Primeiro Dia Do Resto Da Sua Vida,"\\MYCLOUD-HE1NBD\alex\@MULTIMEDIA\MUSIQUES_plex\_output\R\Rita Lee\Hoje É O Primeiro Dia Do Resto Da Sua Vida\02 - Beija-me, Amor.mp3"
